2007 82.33
2007.01 83.277
2007.02 84.1757
2007.03 85.0274
2007.04 85.8336
2007.05 86.5958
2007.06 87.3153
2007.07 87.9936
2007.08 88.6318
2007.09 89.2315
2007.1 89.7937
2007.11 90.3198
2007.12 90.8109
2007.13 91.2683
2007.14 91.693
2007.15 92.0863
2007.16 92.4493
2007.17 92.7829
2007.18 93.0883
2007.19 93.3664
2007.2 93.6184
2007.21 93.8451
2007.22 94.0474
2007.23 94.2265
2007.24 94.383
2007.25 94.518
2007.26 94.6322
2007.27 94.7266
2007.28 94.8019
2007.29 94.8589
2007.3 94.8984
2007.31 94.9211
2007.32 94.9279
2007.33 94.9193
2007.34 94.8961
2007.35 94.859
2007.36 94.8085
2007.37 94.7455
2007.38 94.6704
2007.39 94.5839
2007.4 94.4866
2007.41 94.3791
2007.42 94.2618
2007.43 94.1353
2007.44 94.0002
2007.45 93.857
2007.46 93.7061
2007.47 93.5481
2007.48 93.3833
2007.49 93.2123
2007.5 93.0354
2007.51 92.8531
2007.52 92.6658
2007.53 92.4739
2007.54 92.2778
2007.55 92.0778
2007.56 91.8743
2007.57 91.6676
2007.58 91.4581
2007.59 91.2461
2007.6 91.0319
2007.61 90.8157
2007.62 90.598
2007.63 90.3789
2007.64 90.1588
2007.65 89.9378
2007.66 89.7162
2007.67 89.4944
2007.68 89.2724
2007.69 89.0505
2007.7 88.829
2007.71 88.608
2007.72 88.3877
2007.73 88.1683
2007.74 87.95
2007.75 87.7329
2007.76 87.5173
2007.77 87.3032
2007.78 87.0908
2007.79 86.8803
2007.8 86.6718
2007.81 86.4653
2007.82 86.2611
2007.83 86.0593
2007.84 85.8599
2007.85 85.663
2007.86 85.4688
2007.87 85.2772
2007.88 85.0886
2007.89 84.9028
2007.9 84.7199
2007.91 84.5401
2007.92 84.3634
2007.93 84.1898
2007.94 84.0195
2007.95 83.8524
2007.96 83.6886
2007.97 83.5281
2007.98 83.371
2007.99 83.2173
2008 83.067
2008.01 82.9202
2008.02 82.7768
2008.03 82.637
2008.04 82.5006
2008.05 82.3678
2008.06 82.2384
2008.07 82.1126
2008.08 81.9904
2008.09 81.8716
2008.1 81.7564
2008.11 81.6447
2008.12 81.5364
2008.13 81.4317
2008.14 81.3304
2008.15 81.2326
2008.16 81.1382
2008.17 81.0473
2008.18 80.9597
2008.19 80.8755
2008.2 80.7947
2008.21 80.7171
2008.22 80.6429
2008.23 80.5719
2008.24 80.5041
2008.25 80.4394
2008.26 80.378
2008.27 80.3196
2008.28 80.2643
2008.29 80.212
2008.3 80.1627
2008.31 80.1164
2008.32 80.0729
2008.33 80.0323
2008.34 79.9945
2008.35 79.9595
2008.36 79.9272
2008.37 79.8976
2008.38 79.8706
2008.39 79.8462
2008.4 79.8243
2008.41 79.8049
2008.42 79.788
2008.43 79.7734
2008.44 79.7611
2008.45 79.7511
2008.46 79.7434
2008.47 79.7378
2008.48 79.7343
2008.49 79.7329
2008.5 79.7336
2008.51 79.7362
2008.52 79.7408
2008.53 79.7472
2008.54 79.7554
2008.55 79.7654
2008.56 79.7771
2008.57 79.7905
2008.58 79.8055
2008.59 79.8221
2008.6 79.8401
2008.61 79.8597
2008.62 79.8807
2008.63 79.903
2008.64 79.9266
2008.65 79.9515
2008.66 79.9777
2008.67 80.005
2008.68 80.0334
2008.69 80.0629
2008.7 80.0935
2008.71 80.125
2008.72 80.1575
2008.73 80.1909
2008.74 80.2251
2008.75 80.2601
2008.76 80.2959
2008.77 80.3325
2008.78 80.3697
2008.79 80.4075
2008.8 80.446
2008.81 80.485
2008.82 80.5245
2008.83 80.5645
2008.84 80.605
2008.85 80.6458
2008.86 80.6871
2008.87 80.7286
2008.88 80.7705
2008.89 80.8126
2008.9 80.855
2008.91 80.8975
2008.92 80.9402
2008.93 80.983
2008.94 81.026
2008.95 81.069
2008.96 81.112
